0,0,1461,1
0,0,1461,2
-1.2745,-1.8528,1461,1
-5.098,-5.5583,1461,1
-5.098,-5.5583,1461,3
-6.3725,-5.5583,1462,1
-6.3725,-5.5583,1463,1
-3.8235,-7.411,1463,1
-5.098,-7.411,1462,1
-7.6469,-5.5583,1463,1
-8.9214,-3.7055,1463,1
-8.9214,-1.8528,1463,1
-8.9214,-1.8528,1464,5
-8.9214,-1.8528,1466,12
-8.9214,-1.8528,1466,1
-8.9214,-1.8528,1467,2
-10.196,-1.8528,1467,2
-10.196,-1.8528,1468,4
-8.9214,-1.8528,1469,3
-8.9214,-1.8528,1469,20
-8.9214,-1.8528,1469,30
-7.6469,-1.8528,1468,30
-7.6469,-1.8528,1468,30
-7.6469,-1.8528,1468,30
-7.6469,-1.8528,1467,30
-7.6469,-1.8528,1467,30
-7.6469,-1.8528,1467,30
-7.6469,-1.8528,1467,30
-7.6469,-1.8528,1466,30
-6.3725,-1.8528,1466,30
-6.3725,-1.8528,1466,30
-6.3725,-1.8528,1466,30
-6.3725,-1.8528,1465,30
-6.3725,-1.8528,1465,30
-6.3725,-1.8528,1465,30
-6.3725,-1.8528,1465,30
-6.3725,-1.8528,1464,30
-6.3725,-1.8528,1464,30
-6.3725,-1.8528,1464,30
-6.3725,-1.8528,1464,30
-6.3725,-1.8528,1463,30
-6.3725,-3.7055,1463,30
-5.098,-3.7055,1463,30
-5.098,-3.7055,1463,30
-5.098,-3.7055,1462,30
-5.098,-3.7055,1462,25
-5.098,-3.7055,1462,30
-5.098,-3.7055,1461,30
-5.098,-3.7055,1461,30
-3.8235,-3.7055,1461,2
-5.098,-3.7055,1461,30
-3.8235,-3.7055,1462,30
-3.8235,-3.7055,1462,30
-3.8235,-3.7055,1462,30
-3.8235,-3.7055,1462,30
-3.8235,-3.7055,1462,30
-3.8235,-3.7055,1461,30
-3.8235,-3.7055,1461,30
-3.8235,-3.7055,1461,30
-3.8235,-3.7055,1461,30
-2.549,-3.7055,1461,30
-2.549,-3.7055,1460,30
-2.549,-3.7055,1461,30
-2.549,-3.7055,1460,30
-2.549,-3.7055,1461,30
-2.549,-3.7055,1460,30
-2.549,-3.7055,1460,30
-2.549,-5.5583,1460,30
-2.549,-5.5583,1460,30
-2.549,-5.5583,1460,9
-2.549,-5.5583,1460,15
-2.549,-5.5583,1461,30
-2.549,-5.5583,1461,28
-2.549,-5.5583,1460,16
-2.549,-5.5583,1460,30
-2.549,-5.5583,1460,7
-2.549,-5.5583,1461,19
-2.549,-5.5583,1461,7
-2.549,-3.7055,1462,9
-2.549,-3.7055,1463,27
-2.549,-3.7055,1464,30
-2.549,-3.7055,1464,10
-2.549,-3.7055,1464,14
-2.549,-3.7055,1465,27
-2.549,-3.7055,1465,30
-2.549,-3.7055,1466,22
-2.549,-3.7055,1466,17
-2.549,-1.8528,1465,30
-2.549,-1.8528,1465,8
-2.549,-3.7055,1465,1
3.4035e-16,-5.5583,1465,1
3.8235,-11.117,1465,1
10.196,-14.822,1465,1
14.019,-16.675,1466,1
14.019,-18.528,1467,30
14.019,-18.528,1469,30
14.019,-18.528,1470,30
14.019,-18.528,1470,30
15.294,-18.528,1469,30
15.294,-18.528,1469,30
15.294,-18.528,1469,30
15.294,-18.528,1469,30
15.294,-18.528,1469,30
15.294,-18.528,1469,30
15.294,-18.528,1469,30
15.294,-18.528,1469,30
15.294,-18.528,1469,30
15.294,-18.528,1469,30
15.294,-18.528,1468,30
15.294,-16.675,1468,30
15.294,-16.675,1468,30
15.294,-16.675,1468,30
15.294,-16.675,1468,30
15.294,-16.675,1468,30
15.294,-16.675,1468,30
15.294,-16.675,1468,30
16.568,-16.675,1468,30
16.568,-16.675,1468,30
16.568,-16.675,1468,30
16.568,-16.675,1468,30
16.568,-16.675,1468,30
16.568,-16.675,1467,30
16.568,-16.675,1467,30
16.568,-16.675,1467,30
16.568,-16.675,1467,30
16.568,-16.675,1467,30
16.568,-16.675,1467,30
16.568,-16.675,1467,30
16.568,-16.675,1467,30
16.568,-16.675,1467,30
16.568,-16.675,1466,30
16.568,-16.675,1467,30
16.568,-16.675,1466,30
16.568,-16.675,1466,30
16.568,-16.675,1466,30
16.568,-16.675,1466,30
16.568,-16.675,1466,30
16.568,-16.675,1466,30
16.568,-16.675,1466,30
16.568,-16.675,1466,30
16.568,-16.675,1466,30
16.568,-16.675,1466,30
17.843,-16.675,1466,30
17.843,-16.675,1466,30
17.843,-16.675,1466,30
17.843,-16.675,1466,30
17.843,-16.675,1466,30
17.843,-16.675,1466,30
17.843,-16.675,1465,30
17.843,-16.675,1465,30
17.843,-16.675,1465,30
17.843,-16.675,1465,30
17.843,-16.675,1465,30
17.843,-16.675,1465,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1464,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1464,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1463,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,30
17.843,-16.675,1462,14
15.294,-12.969,1462,1
11.47,-9.2638,1462,1
7.6469,-5.5583,1461,1
5.098,3.1216e-16,1459,30
5.098,3.1216e-16,1455,30
5.098,3.1216e-16,1455,27
5.098,3.1216e-16,1456,30
5.098,3.1216e-16,1456,30
5.098,3.1216e-16,1456,30
5.098,3.1216e-16,1456,30
3.8235,-1.8528,1456,23
3.8235,-1.8528,1456,19
3.8235,-1.8528,1457,30
3.8235,-1.8528,1457,20
3.8235,-1.8528,1458,30
3.8235,-1.8528,1458,29
3.8235,-1.8528,1459,30
3.8235,-1.8528,1459,30
3.8235,-1.8528,1459,30
3.8235,-1.8528,1459,30
3.8235,-1.8528,1459,30
3.8235,-1.8528,1459,20
3.8235,-1.8528,1460,28
3.8235,-1.8528,1460,17
2.549,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-3.7055,1462,30
2.549,-3.7055,1462,30
2.549,-3.7055,1462,30
2.549,-3.7055,1462,30
2.549,-3.7055,1462,30
2.549,-3.7055,1462,30
2.549,-3.7055,1462,30
2.549,-3.7055,1462,14
2.549,-3.7055,1461,30
2.549,-3.7055,1461,9
1.2745,-3.7055,1462,22
1.2745,-3.7055,1462,13
1.2745,-3.7055,1463,30
1.2745,-3.7055,1463,30
1.2745,-3.7055,1463,26
1.2745,-3.7055,1463,30
1.2745,-3.7055,1463,30
1.2745,-3.7055,1463,30
1.2745,-3.7055,1463,30
1.2745,-3.7055,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,30
1.2745,-5.5583,1463,26
3.8235,-5.5583,1463,30
2.549,-5.5583,1462,30
2.549,-5.5583,1462,24
3.8235,-5.5583,1462,30
3.8235,-5.5583,1461,11
3.8235,-5.5583,1461,30
3.8235,-5.5583,1461,22
3.8235,-5.5583,1461,11
3.8235,-5.5583,1460,1
3.8235,-3.7055,1460,26
3.8235,-3.7055,1459,13
3.8235,-3.7055,1459,15
3.8235,-3.7055,1458,16
5.098,-5.5583,1459,13
5.098,-5.5583,1461,11
5.098,-5.5583,1461,30
5.098,-5.5583,1461,12
5.098,-5.5583,1461,12
5.098,-5.5583,1462,17
6.3725,-5.5583,1462,30
6.3725,-5.5583,1462,30
6.3725,-5.5583,1462,2
6.3725,-5.5583,1462,30
6.3725,-5.5583,1463,28
6.3725,-5.5583,1463,30
6.3725,-5.5583,1463,30
6.3725,-5.5583,1463,30
6.3725,-5.5583,1463,30
6.3725,-5.5583,1463,8
6.3725,-5.5583,1463,1
6.3725,-5.5583,1463,30
6.3725,-5.5583,1462,30
6.3725,-5.5583,1462,13
6.3725,-3.7055,1461,9
6.3725,-3.7055,1461,7
6.3725,-3.7055,1460,3
5.098,-3.7055,1460,7
5.098,-3.7055,1459,20
5.098,-3.7055,1459,30
5.098,-3.7055,1459,3
5.098,-3.7055,1459,30
5.098,-3.7055,1460,30
5.098,-3.7055,1460,30
5.098,-3.7055,1460,30
3.8235,-1.8528,1460,30
3.8235,-1.8528,1460,30
3.8235,-1.8528,1461,25
3.8235,-3.7055,1461,30
3.8235,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-3.7055,1461,30
2.549,-1.8528,1461,30
2.549,-1.8528,1461,30
2.549,-3.7055,1461,28
2.549,-1.8528,1462,30
2.549,-1.8528,1462,30
2.549,-1.8528,1462,30
2.549,-1.8528,1462,30
2.549,-1.8528,1462,30
2.549,-1.8528,1463,30
2.549,-1.8528,1463,30
2.549,-1.8528,1463,30
2.549,-1.8528,1463,30
2.549,-1.8528,1463,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1464,30
2.549,-1.8528,1465,18
1.2745,-1.8528,1465,30
1.2745,-1.8528,1465,30
1.2745,-1.8528,1466,30
1.2745,-1.8528,1466,30
1.2745,-1.8528,1466,30
1.2745,-1.8528,1466,30
1.2745,-1.8528,1466,18
1.2745,7.804e-17,1467,18
1.2745,7.804e-17,1467,30
1.2745,7.804e-17,1467,30
1.2745,7.804e-17,1467,30
0,0,1467,30
0,0,1467,30
0,0,1467,30
0,0,1468,20
0,0,1467,22
0,0,1467,30
0,0,1466,30
0,0,1466,19
0,0,1466,30
1.2745,7.804e-17,1467,30
1.2745,7.804e-17,1467,30
1.2745,7.804e-17,1467,30
1.2745,7.804e-17,1467,21
1.2745,7.804e-17,1467,2
0,0,1468,12
0,0,1469,18
0,0,1470,26
0,0,1470,21
0,0,1471,30
0,0,1471,24
0,0,1471,22
0,0,1470,30
0,0,1470,30
0,0,1469,30
0,0,1469,30
-1.2745,-7.804e-17,1469,30
-1.2745,-7.804e-17,1469,30
-1.2745,-7.804e-17,1470,30
-1.2745,-7.804e-17,1470,30
-1.2745,-7.804e-17,1470,30
-1.2745,-7.804e-17,1469,30
-1.2745,-1.8528,1469,30
-1.2745,-1.8528,1469,30
-1.2745,-1.8528,1469,14
-2.549,-1.8528,1469,18
-2.549,-1.8528,1468,11
-2.549,-1.8528,1468,30
-2.549,-1.8528,1468,30
-2.549,-1.8528,1468,30
-2.549,-3.7055,1468,30
-2.549,-1.8528,1468,30
-2.549,-1.8528,1468,25
-2.549,-1.8528,1468,30
-2.549,-1.8528,1467,30
-2.549,-3.7055,1467,30
-2.549,-3.7055,1467,17
-2.549,-1.8528,1467,30
-1.2745,-1.8528,1467,30
-1.2745,-1.8528,1467,30
-1.2745,-1.8528,1467,30
-1.2745,-1.8528,1467,30
-1.2745,-1.8528,1467,8
-1.2745,-1.8528,1467,9
-1.2745,-1.8528,1468,6
-1.2745,-1.8528,1468,16
1.1345e-16,-1.8528,1468,13
2.269e-16,-3.7055,1468,12
2.269e-16,-3.7055,1468,9
2.269e-16,-3.7055,1468,23
2.269e-16,-3.7055,1468,13
1.2745,-3.7055,1468,13
1.2745,-3.7055,1468,17
1.2745,-3.7055,1468,20
1.2745,-5.5583,1467,26
2.549,-5.5583,1467,9
2.549,-3.7055,1467,11
2.549,-3.7055,1467,24
2.549,-3.7055,1467,18
2.549,-5.5583,1467,24
2.549,-5.5583,1467,30
3.8235,-5.5583,1466,16
3.8235,-5.5583,1467,9
3.8235,-5.5583,1467,30
3.8235,-5.5583,1468,16
3.8235,-5.5583,1468,24
3.8235,-5.5583,1467,30
5.098,-5.5583,1467,22
5.098,-5.5583,1467,14
5.098,-3.7055,1467,5
6.3725,-3.7055,1466,8
6.3725,-3.7055,1467,8
6.3725,-3.7055,1467,14
7.6469,-3.7055,1467,23
7.6469,-3.7055,1467,30
8.9214,-3.7055,1466,5
8.9214,-1.8528,1466,30
8.9214,-3.7055,1466,30
8.9214,-3.7055,1466,30
8.9214,-3.7055,1466,30
8.9214,-3.7055,1465,9
8.9214,-3.7055,1465,16
8.9214,-3.7055,1464,27
10.196,-3.7055,1464,30
10.196,-3.7055,1464,30
10.196,-3.7055,1463,30
10.196,-3.7055,1463,26
10.196,-3.7055,1463,30
10.196,-3.7055,1462,25
10.196,-3.7055,1462,30
11.47,-3.7055,1462,30
11.47,-3.7055,1462,26
11.47,-3.7055,1462,16
12.745,-3.7055,1461,12
12.745,-3.7055,1461,22
12.745,-3.7055,1460,30
12.745,-3.7055,1460,11
12.745,-3.7055,1460,30
12.745,-3.7055,1460,16
12.745,-3.7055,1460,16
12.745,-3.7055,1459,30
12.745,-3.7055,1459,30
12.745,-3.7055,1458,30
12.745,-3.7055,1458,30
12.745,-3.7055,1458,30
12.745,-5.5583,1459,16
12.745,-5.5583,1459,6
12.745,-5.5583,1459,10
12.745,-5.5583,1460,30
12.745,-5.5583,1460,29
15.294,-5.5583,1461,18
16.568,-5.5583,1462,1
17.843,-5.5583,1462,17
19.117,-7.411,1462,30
19.117,-7.411,1462,30
19.117,-7.411,1462,27
20.392,-7.411,1462,30
20.392,-7.411,1462,24
20.392,-7.411,1462,21
20.392,-7.411,1461,27
20.392,-7.411,1461,27
21.666,-7.411,1461,10
20.392,-7.411,1460,30
20.392,-7.411,1460,20
20.392,-7.411,1460,1
16.568,-9.2638,1460,1
10.196,-9.2638,1460,1
2.549,-7.411,1459,1
-3.8235,-9.2638,1460,1
-10.196,-9.2638,1460,1
-17.843,-9.2638,1461,1
-24.215,-5.5583,1462,1
-33.137,-1.8528,1463,1
-39.509,5.5583,1464,1
-42.058,16.675,1464,1
-42.058,31.497,1464,1
-39.509,46.319,1463,1
-34.411,61.141,1462,1
-30.588,75.963,1462,1
-25.49,88.932,1463,1
-17.843,101.9,1464,1
-8.9214,113.02,1465,1
1.2745,122.28,1467,1
14.019,131.55,1467,1
30.588,137.1,1467,1
47.156,140.81,1467,1
63.725,142.66,1466,1
79.018,146.37,1467,1
94.312,148.22,1468,1
109.61,148.22,1469,1
123.63,150.07,1471,1
136.37,153.78,1473,1
150.39,157.48,1475,1
165.68,161.19,1476,1
183.53,159.34,1476,1
201.37,157.48,1476,1
217.94,153.78,1476,1
234.51,153.78,1477,1
251.07,153.78,1478,1
267.64,153.78,1480,1
284.21,155.63,1481,1
300.78,155.63,1482,1
317.35,163.04,1482,1
333.92,172.31,1482,1
349.21,183.42,1482,1
363.23,194.54,1483,1
377.25,205.66,1483,1
391.27,218.62,1484,1
406.56,227.89,1484,1
423.13,237.15,1485,1
439.7,240.86,1486,1
456.27,240.86,1487,1
471.56,239.01,1488,1
485.58,237.15,1490,1
498.33,233.45,1492,1
508.52,229.74,1494,1
514.89,222.33,1495,1
518.72,213.07,1496,1
522.54,203.8,1497,1
528.91,196.39,1498,1
540.38,188.98,1498,1
554.4,183.42,1498,1
572.25,181.57,1498,1
591.36,179.72,1498,1
610.48,183.42,1498,1
628.32,188.98,1497,1
646.17,198.24,1496,1
661.46,209.36,1496,1
675.48,222.33,1496,1
685.68,235.3,1497,1
695.87,248.27,1498,1
706.07,261.24,1500,1
717.54,274.21,1501,1
729.01,287.18,1501,1
739.2,302,1500,1
745.58,316.82,1499,1
750.68,331.64,1498,1
753.22,348.32,1496,1
751.95,364.99,1495,1
746.85,379.81,1494,1
740.48,392.78,1493,1
732.83,405.75,1492,1
722.64,418.72,1491,1
712.44,427.99,1490,1
702.24,439.1,1490,1
693.32,452.07,1490,1
685.68,463.19,1491,1
680.58,476.16,1492,1
675.48,489.13,1493,1
669.11,502.1,1495,1
661.46,509.51,1496,1
655.09,516.92,1497,1
647.44,518.77,1499,1
641.07,516.92,1499,1
635.97,511.36,1499,1
628.32,502.1,1498,1
620.68,496.54,1498,1
613.03,492.83,1498,1
604.11,492.83,1499,1
596.46,498.39,1501,1
591.36,507.65,1503,1
587.54,520.62,1505,1
586.27,533.59,1507,1
583.72,546.56,1508,1
582.44,559.53,1509,1
579.89,572.5,1509,1
577.34,587.32,1509,1
572.25,598.44,1509,1
565.87,607.7,1509,1
560.78,615.11,1509,1
555.68,624.38,1509,1
551.85,635.49,1510,1
546.76,644.76,1509,1
540.38,654.02,1509,1
534.01,661.43,1508,1
527.64,668.84,1508,1
521.27,678.11,1508,1
516.17,687.37,1507,1
511.07,696.63,1506,1
504.7,705.9,1505,1
497.05,715.16,1504,1
489.4,722.57,1504,1
481.76,728.13,1504,1
475.39,731.84,1504,1
466.46,735.54,1504,1
457.54,739.25,1504,1
447.35,739.25,1503,1
437.15,737.4,1502,1
428.23,729.98,1501,1
421.86,720.72,1501,1
415.48,711.46,1501,1
409.11,702.19,1502,1
401.46,694.78,1502,1
392.54,685.52,1502,1
383.62,678.11,1501,1
373.43,672.55,1501,1
364.5,666.99,1501,1
354.31,665.14,1501,1
344.11,665.14,1502,1
333.92,666.99,1503,1
323.72,672.55,1503,1
314.8,679.96,1503,1
305.88,689.22,1502,1
299.51,700.34,1501,1
294.41,713.31,1501,1
290.58,726.28,1499,1
288.03,742.95,1498,1
286.76,757.78,1497,1
284.21,770.74,1496,1
280.39,781.86,1496,1
275.29,792.98,1497,1
267.64,804.09,1497,1
260,815.21,1496,1
252.35,828.18,1494,1
245.98,841.15,1493,1
239.6,852.27,1492,1
233.23,863.38,1493,1
228.13,876.35,1493,1
221.76,887.47,1494,1
215.39,898.58,1494,1
209.02,907.85,1494,1
201.37,915.26,1493,1
195,928.23,1493,1
191.17,941.2,1493,1
188.62,956.02,1493,1
186.08,970.84,1493,1
184.8,985.66,1493,1
183.53,1000.5,1493,1
183.53,1015.3,1493,1
186.08,1030.1,1493,1
189.9,1045,1494,1
193.72,1059.8,1493,1
198.82,1074.6,1493,1
202.64,1089.4,1492,1
203.92,1104.2,1491,1
202.64,1117.2,1490,1
198.82,1126.5,1491,1
197.55,1139.4,1492,1
195,1150.6,1492,1
192.45,1163.5,1492,1
187.35,1174.6,1491,1
182.25,1185.8,1491,1
179.7,1195,1491,1
178.43,1206.1,1491,1
180.98,1217.3,1492,1
184.8,1232.1,1492,1
192.45,1246.9,1492,1
198.82,1259.9,1492,1
205.19,1272.8,1492,1
212.84,1284,1493,1
221.76,1296.9,1494,1
231.96,1308,1495,1
239.6,1321,1496,1
242.15,1334,1496,1
239.6,1343.2,1497,1
231.96,1348.8,1498,1
224.31,1350.7,1500,1
215.39,1348.8,1501,1
206.47,1343.2,1501,1
197.55,1335.8,1500,1
187.35,1330.3,1500,1
177.15,1324.7,1499,1
166.96,1322.9,1500,1
156.76,1322.9,1500,1
146.57,1321,1501,1
136.37,1319.2,1502,1
126.17,1319.2,1503,1
115.98,1319.2,1504,1
107.06,1321,1505,1
96.861,1324.7,1506,1
86.665,1328.4,1507,1
77.744,1334,1508,1
68.823,1339.5,1508,1
58.627,1347,1508,1
48.431,1352.5,1508,1
38.235,1358.1,1507,1
26.764,1361.8,1507,1
15.294,1361.8,1507,1
3.8235,1361.8,1507,1
-7.6469,1363.6,1506,1
-19.117,1367.3,1506,1
-31.862,1372.9,1506,1
-42.058,1380.3,1505,1
-52.254,1387.7,1505,1
-61.176,1398.8,1505,1
-70.097,1408.1,1505,1
-79.018,1419.2,1506,1
